"annee","droit","type","beneficiaire","montant","nature","id"
2010,"privé","Personne physique","AAA rtrKT7tZ5x+Go7HO1hhNJMIQB/dZ8/xeBK6S76r8bG9JCuF6zAq+/yQ/T6hwgjfc",149.5,"non",2207
2010,"privé","Personne physique","AAA Ya3J18HotF9CWt58zmG+BSvlzS0ydWLiNYUInjrX2E8LPPv3TooY7wIHEt8OUsO4",62.45,"non",2209
2010,"privé","Personne physique","AAA +rTHjJpjJuPIUjNCdcVdbe7op+l7vEj8n0z1KbPgAAATbEvSaT0BbeBAVawdWQY8",300,"non",2210
2010,"privé","Personne physique","AAA +z3uGkgflo1VgFDkJcmeKp7QL2W5LOuqv2aVenCC3xhfJ29tjDFAVAh/v5n19a0S",126.5,"non",2211
2010,"privé","Personne physique","AAA g+Sd+oBSudQGm6Slp8odPzWL7ssF8u+IMPVblCUstVueCSs9drXfmaFqeehqchzC",150.45,"non",2212
2011,"privé","Personne physique","AAA ks5LQb+phJrwwdh7jFCQdEAxPlwUSbL14uing0tnjOTOkTQG1Dv0qSnD3oGDs46+",150,"non",2989
2011,"privé","Personne physique","AAA OdKhBd5uzdmZk0K8O8/ePtzyqNikvMDs1znzpUYGCX0rHkHhZ0hiyZ4ePl9Nl4kS",150,"non",2990
2011,"privé","Personne physique","AAA FCszVqP48LhU3zHwqLSMiVavS8sZJAeIKjJ934bTIqsUdhXO/V1LdbCeoJXWExPp",150,"non",2991
2011,"privé","Personne physique","AAA b8Ali78h3D1bhX7n+/v+oOpevZJAwKmB/s961AY1PoPlwFAOGRlpakaPu803BPCA",300,"non",2992
2011,"privé","Personne physique","AAA uBTc/sYkCBxckiRJXvgX/J06YyW1UDTg6radUmktCCrMSgkNrq/NtVUrVz2QQNbW",150,"non",2993
2011,"privé","Personne physique","AAA R2tiGGcRT7vmJNePUAkmDN6gABkQvgkW+z8HupkGFo9XeBGttP6nlJYe9UwtVcLJ",150,"non",2994
2011,"privé","Personne physique","AAA 9q/HSKq5+LmqHhF4kEoc67mTaTtaIcYMapA8VFUJ/sLZR5RjvxNs583QKXEXVi+g",79.5,"non",2995
2011,"privé","Personne physique","AAA vsQlDq5FGo6znOjAaSow8SZoGJHDLCaOO6J7v1QkRL/DZpMjBl6o82gei9P1QARM",150,"non",2996
2011,"privé","Personne physique","AAA jsNLoYCSd3dubRj4fvlwRwpzmN9Gze9KX0lJb+BSd1YzWrbKOryd7b5zMD0SQypA",150,"non",2997
2011,"privé","Personne physique","AAA +B22h3EmUDQUplgAZMgPZkVnq8HREcKBM0KTfZX+7VqYT24VXp8QembOOMYzd3O4",150,"non",2998
2011,"privé","Personne physique","AAA i7kMZCErQ71DbQbeAhLNPLLoTtGzN1T61HSOXhFnBoH9nVqnROvd2dZveBzvlpKr",74.5,"non",2999
2011,"privé","Personne physique","AAA dxfMgkRHebBAKvv3txZ/yewamLRo01gj/GyIFn/bpx8FUZyJv6Jyf/ZWnkD3P0is",150,"non",3000
2011,"privé","Personne physique","AAA Bhi29o/2fEye17kTPVelnWazpV1lMrMAYfLwpXMDJOAgNaKGKVcwRIpEc77yeQ4z",69.5,"non",3001
2011,"privé","Personne physique","AAA gk67My3WJCtWO927/+FacGaTqyD06Mu2QSt6lbLK1aq5IC0V6fObXiysw8UoUjC0",150,"non",3002
2011,"privé","Personne physique","AAA ImOLJVSTUuG/WtL6z9R1m67Y+QSNgAT2p2W6dFXaD8t8DrrcujUsBkyY3d9l0Ldb",150,"non",3003
2011,"privé","Personne physique","AAA uJq6sTBSrAFbkPIAz17DLmqvcwInMJK0AQXE2plFdgDcOxrYoF0EdE7eTj7Jj0Bh",150,"non",3004
2011,"privé","Personne physique","AAA 0wVweg0l30GxosFv4VuWZQK3LLS3RmqTKMr7ZCO76FvpIQ2r2MFZePT40UpVAOG2",150,"non",3005
2011,"privé","Personne physique","AAA TS6WSgaYSIgFiu2EaDwWJ4Tv5e+lNLskbw3LNQPM8Bq8abZvWJcHp+kv1WN+44Vf",300,"non",3006
2011,"privé","Personne physique","AAA 4TGkpLapeD+0qMN4z1vNRofiols/Z20gQtC3ID14vjHuBoQ911yFDANuRNGfkLxr",150,"non",3007
2011,"privé","Personne physique","AAA P1UcCNwl2tgHpGWkg8EIxEq3ksOmqALKqUCPJ5tG+Ng6xC7UqiAnI6vm/W1GCWZ1",150,"non",3008
2011,"privé","Personne physique","AAA T56WJSUpM9AVdaokJgZ68IFIHAjp8YqIWtI1DV362MQAaLytkA9ZQlGBknAKssvT",34.5,"non",3009
2011,"privé","Personne physique","AAA 4p+LCQjrRRhqMtapkiF+4LGKXK+5cRmjbHeLb6b1J7qPhs8zlODSjoGsyThT9MHG",34.95,"non",3010
2011,"privé","Personne physique","AAA R5aqIGMO1Tun3Yu/L6/Cyrm+wbWjEGSsTRQ1HFWy2UWezaIpynI11dJy9I/WjMiq",300,"non",3011
2011,"privé","Personne physique","AAA nuS0FC00v77MIyDB86xr6H8yoeb1+WX0gQhWfk+JCP0b8KK7XsD3/sYqLgt47LuR",150,"non",3012
2011,"privé","Personne physique","AAA qVa+W0+FJplNu5B6Cs0vV4Ty8HXZT9RzSmM/J6zf1BjejK7X4sIMbhjztNYqlU/I",300,"non",3013
2011,"privé","Personne physique","AAA zeN+OxCv+55iPJeCdviFW94zejTtVC3Z4+91XhrcjZKk8E4T28DN6S1rzqEFLmZy",150,"non",3014
2011,"privé","Personne physique","AAA 3AvpYT7mEolndlhLsdTRoqF3Wed/+zXfEy5qdHXwxOc5iYINzsIYAiVUQlfyD9Wu",129.99,"non",3015
2011,"privé","Personne physique","AAA +0R0WBmjukRqMdW/Onryn3vr8QvglgpdxirugGUm4yIGKpAsEreOl3u9wEqs5POU",147.5,"non",3016
2011,"privé","Personne physique","AAA 9ad18IHqisqpgYv1AryudjsAzmIA+K3gHUNusTnVus69BXFTZxKh5aTiRI43Sj3U",300,"non",3017
2011,"privé","Personne physique","AAA 8AtU615SRRglNWklXwXXeKam+m6lpJg5mMXypfH6ERoEmVScUoNy/esMp/oAgxuE",150,"non",3018
2011,"privé","Personne physique","AAA ztlQR2ZR8MWvpNtwnQqLWwhTA0IQ3zwyrKtbNqQf2j1u/bMZP+gpy6KNixPMp9X0",150,"non",3019
2011,"privé","Personne physique","AAA /3dOWEvWaLfCrjJEpX8NaYlLOjilbjrEXo/A1quB7NHRITx06Dmq49PYGu4TLFni",150,"non",3020
2011,"privé","Personne physique","AAA 0UwP03aJi7CD8ecflMkDG+JNaDWCMSWFbdPgRrlydruwiE4hYThmnXM5hkI8hEmn",49.5,"non",3021
2011,"privé","Personne physique","AAA G39t1AzTxCsXB48HVnatKJNRiaKes3SwlSlMma3T2dtFwHeGFY78Ig9YBWM+bGEQ",150,"non",3022
2011,"privé","Personne physique","AAA OZvww940GAoWtWufE8/Ua1v1LAgOFz8dK650XaUYCz8Sruq812jw/03tyKjEW+Pg",150,"non",3023
2011,"privé","Personne physique","AAA IZMwjv2Cfd7MKYaHvvzr84RHfRULIH8N88+Phb1ZB6H9pJ+CuuGldMt6/Jkbe3yy",150,"non",3024
2011,"privé","Personne physique","AAA Dnk6/PGFOqJeMHGtHgD9NKWnH6NJFtEHoM1O9Y3w1VpRk88tCKIfsadOJhP/tiDL",150,"non",3025
2011,"privé","Personne physique","AAA 4fBx1hZ1pn6U3U+e2Ki2YiUCF0V0Vlm5sXkUjVhF6p1MD7cjpxd2roC0kahT3Pzz",150,"non",3026
2011,"privé","Personne physique","AAA UppCs3K7IzEL3Qvdye2NsFexIgNP21W4i287XHG1COKWQwdO7LQxL8M1HYOffYFd",49.5,"non",3027
2011,"privé","Personne physique","AAA L2DDHK1DisIerYuLFk/mxGZd6jV8M/i54XXKqY7Yyj69aCDMTgA/xOae57Z1uTEC",97.2,"non",3028
